id,0,1,2,3,4,5,6,7,8,9,10,11,12
43247,10.621691,-11.306035,9.790756,5.161599,-19.103203,16.900072,-17.453968,-10.586498,13.4921255,8.997315,-1.6965053,9.801709,-11.3284645
43241,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43236,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43235,14.415693,-19.68329,14.441084,9.098042,-25.97413,18.668692,-20.773922,-14.299116,15.145506,12.972838,-4.1418715,12.557628,-14.369335
43232,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43230,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43229,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43228,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43227,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43226,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43208,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43185,4.941109,-9.9933405,7.0721054,7.8257413,-8.503186,6.8916054,-9.251876,-6.011335,6.1880164,9.251887,-1.9982412,5.8105583,-10.296865
43162,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43153,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43148,8.722517,-17.1705,11.767672,9.19572,-16.847878,10.707461,-13.636516,-8.276144,11.935571,15.040416,-6.7312093,11.053879,-13.73485
43145,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43138,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43137,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43132,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43131,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43128,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43111,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43105,8.138095,-10.852652,9.771087,4.5082526,-12.827822,10.925623,-11.443912,-4.8458366,7.8514366,5.4924726,-6.1935444,7.6085496,-8.336343
43104,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43102,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43092,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43087,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43073,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43072,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43071,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43060,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43053,6.3133607,-6.4498763,7.177338,9.703591,-5.889639,9.753546,-9.675597,-16.456055,11.965507,6.601442,-7.0908465,2.6948678,-10.854768
43052,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43050,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43049,10.197218,-14.340252,9.722908,3.9260368,-23.050417,17.65215,-16.752014,-7.2181115,13.562638,12.32497,-4.505927,10.013644,-11.222093
43048,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43047,13.12024,-17.425701,13.266325,10.020708,-22.380625,15.612344,-20.811293,-10.535108,12.568148,11.775762,-3.0881712,11.661007,-15.638116
43046,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43044,12.704246,-6.2842317,11.998433,11.117704,-9.098364,15.7287245,-10.901031,-11.204281,8.587959,4.1678095,-6.3044844,7.364488,-14.324324
43039,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43034,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43033,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43019,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43018,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43017,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43016,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43015,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43013,12.886123,-18.537941,14.769765,7.4997215,-30.658382,22.55894,-19.601852,-12.034958,17.41129,13.020785,-2.9693997,13.166571,-15.762062
43010,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43009,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
43001,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42999,17.024597,-22.10841,18.218267,10.97021,-29.407446,22.391985,-23.31512,-17.508837,16.990093,14.82019,-0.89235294,12.425791,-17.47417
42998,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42997,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42996,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42989,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42986,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42983,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42982,9.853504,-12.758526,9.365458,6.2696667,-20.17274,12.806309,-14.575636,-6.6620054,11.990288,9.01691,-0.96583533,10.1116495,-13.140403
42981,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42978,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42975,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42973,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42969,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42967,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42966,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42965,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42964,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42963,9.983244,-12.765662,10.994745,6.8596525,-11.731787,7.711031,-11.819699,-4.0320764,7.2578516,7.9388213,-4.4136043,5.885583,-9.567099
42960,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42957,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42953,8.303255,-8.592545,3.1128845,6.4757557,-10.132584,6.5757737,-8.941116,-9.026827,4.948051,7.4986897,-3.2483351,5.218452,-8.177585
42951,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42947,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42946,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42937,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42936,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42922,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42920,6.5383005,-14.587932,7.229783,7.0275087,-17.325806,11.592341,-14.222396,-8.923459,9.276395,13.258952,-2.572457,9.995188,-10.493514
42919,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42916,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42915,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42897,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42896,6.055384,-7.0837493,4.5817766,5.0748534,-7.799081,8.020511,-6.5025005,-5.612569,6.1296816,7.76427,-4.760543,4.445993,-5.423309
42882,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42880,6.617053,-9.737097,9.041071,2.792092,-13.1714735,11.214288,-10.273885,-8.187199,9.163282,7.3421183,-5.315614,6.713539,-7.735916
42879,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42874,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42872,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42871,13.087354,-16.365625,11.698491,8.723665,-28.954409,20.308342,-21.997355,-7.736469,15.912077,12.941034,-0.6446879,12.3305435,-17.980316
42863,17.704575,-11.905968,15.58492,16.29417,-17.008652,20.033281,-21.059639,-25.623114,17.45345,11.4679785,-5.0681057,5.9068346,-18.08145
42857,20.97904,-28.61778,20.763288,13.28309,-43.83646,29.291058,-28.039412,-23.525425,23.819983,18.520626,0.8358321,19.832134,-24.82207
42851,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42850,10.39469,-13.668206,10.155563,7.986035,-19.327208,19.145641,-21.019938,-9.4701395,13.669463,14.009465,-4.905368,8.326394,-11.193063
42836,14.620438,-15.893123,14.137411,10.703395,-20.457539,15.760938,-21.124714,-12.988022,11.969203,13.02789,-4.4300547,11.607103,-15.351114
42835,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42833,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42824,7.8776736,-9.191811,9.192912,5.360369,-8.8104315,7.707548,-10.470633,-4.958466,5.6492567,5.2548065,-4.4140167,6.217929,-6.8261843
42820,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42812,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42804,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42803,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42802,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42801,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42789,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42782,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42780,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42773,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42769,1.1801295,-1.9486002,1.1972028,1.8832304,-1.5598361,0.9778259,-2.1997237,-1.7277547,0.98579717,1.7878921,-0.9521148,1.3411194,-2.2339394
42757,8.8106785,-12.528815,9.374457,7.4311624,-21.850899,12.322327,-14.791781,-1.3905475,12.048313,8.361407,-0.7339996,12.3986435,-12.623806
42756,15.976114,-25.04737,19.943378,15.1697445,-38.059837,21.890379,-31.493011,-8.739092,21.92941,18.645737,-0.8165715,18.247637,-25.267815
42752,16.526281,-22.907082,19.31111,13.397412,-30.894007,21.169458,-28.917395,-10.008517,16.604065,15.959437,-4.945372,14.86561,-20.940632
42736,13.000657,-18.566282,12.494307,9.616564,-34.349308,20.408823,-22.875233,-7.9870133,19.87201,13.596408,1.1240835,17.787909,-19.608
42735,10.571371,-18.155575,9.979663,8.703843,-30.07746,17.798248,-22.128342,-5.537002,15.13119,14.52839,0.13681303,14.32069,-16.305761
