id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
43424,-13.317114,8.593258,-14.709349,4.3245687,6.061716,-8.831796,5.909657,10.295571,-15.405986,-6.201647,8.848376,4.470051,4.353004,-2.6065035,-6.078074,-9.673246,-3.7606423,-4.8104835,3.810768,21.871403,-22.664173,7.156817,32.731373,9.945234,18.338987,18.173304,8.119234,-4.26871,15.924679,-9.173665,-1.3076491,8.473665,-3.0256743,-10.204843,-11.593164,-15.4816885,-8.78545
43421,-27.983484,7.7145457,-40.647633,6.9654803,11.798422,-13.965296,13.8505945,15.233659,-33.48514,-14.09417,14.22803,13.044364,8.117512,-4.8937006,-11.215091,-12.509636,-12.533769,-9.015725,12.098297,39.429443,-41.909534,11.392515,67.58086,14.478159,37.35045,40.25326,19.00878,-4.649394,26.374382,-23.644464,-3.6317196,15.468,-8.522113,-22.869484,-19.140667,-26.5333,-20.877989
43416,-14.641461,13.551294,-31.49242,6.8263874,5.24603,-5.859603,8.121217,8.975314,-16.633982,-15.3565235,13.52748,5.3867483,8.301537,-4.250263,-3.3692422,-11.421769,-4.2024355,-3.457921,6.855644,14.893709,-32.214428,9.578423,42.77976,18.235258,19.569925,43.615383,6.4616704,-2.1832075,18.52708,-11.546058,-11.110984,11.277863,-5.608036,-10.733638,-17.13226,-11.417953,-14.406318
43415,-15.66763,9.978428,-17.33172,2.0000868,19.761845,-18.310053,3.5330396,26.562065,-16.970121,-6.9913077,12.936794,1.0532966,2.8010418,-6.5916424,-13.977228,-9.411241,-1.5334344,-4.869888,5.223297,15.076742,-30.005444,5.4863257,44.202732,22.265984,23.39555,18.029902,5.7421527,-9.935706,11.973618,-7.3110657,-5.45951,15.859167,-3.4150825,-8.046715,-44.17711,-13.625723,-21.050915
43414,-21.916233,7.9277987,-21.882223,10.034768,8.934154,-13.239497,8.496248,13.195623,-28.372543,-14.002646,11.122686,6.1707873,8.736945,-7.6791425,-11.103914,-14.512979,-10.904533,-12.660469,8.529019,46.021,-24.359474,10.7078495,59.00817,10.552026,28.466639,17.981722,22.045813,-4.514821,31.949604,-42.704563,-3.3993328,11.248869,-14.481742,-34.00393,-13.873798,-23.20381,-11.165015
43413,-44.23685,8.892716,-8.055586,3.9971225,21.82778,-21.620573,17.209291,28.741844,-23.998638,-9.882668,8.46358,2.9573278,5.906268,-8.128411,-24.169401,-14.567098,-9.497148,-5.785915,11.64619,15.194043,-10.39834,15.931822,30.565435,5.6067147,13.526568,13.1094,7.764903,-8.415425,22.162258,-9.879276,-2.5906007,5.459942,-6.8762345,-11.264316,-9.649952,-8.024579,-6.3017173
43412,-11.3052435,4.736785,-14.396977,8.296706,10.01689,-12.356756,2.966669,10.349563,-32.418068,-14.641793,13.625413,5.3072476,2.1004453,-5.0247364,-7.008407,-11.978682,-6.3731527,-7.8303385,8.888596,23.475044,-20.030613,10.484715,47.61603,10.282825,48.207474,16.81381,10.37447,-6.0072317,19.395008,-19.4858,-2.4363854,11.377916,-7.9886823,-22.65694,-13.519279,-32.297825,-13.474845
43410,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43408,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43407,-17.493006,9.896583,-15.329507,5.1151524,7.4054008,-9.96082,7.044993,9.622226,-23.14272,-7.180974,11.179143,2.1729572,2.5309887,-5.538592,-9.602264,-9.900534,-6.690146,-12.069115,7.7157583,40.525608,-18.649746,12.8556,40.762897,6.52994,19.77674,11.331882,14.055696,-3.788273,19.518242,-20.74348,-1.6010383,4.4298315,-5.8807516,-42.894573,-8.68317,-18.243681,-7.2498035
43405,-30.236465,5.9789963,-7.7510104,1.8749762,31.873217,-17.565535,14.303745,48.81665,-22.453888,-13.276312,10.578352,2.9177225,5.3644795,-7.5471196,-50.606194,-12.073015,-11.533716,-4.5898585,9.935033,13.8958025,-11.968247,8.444998,33.291073,5.6516223,13.316843,15.004736,4.6139736,-15.991842,13.941315,-8.840016,-2.355065,5.871378,-10.867057,-12.581684,-15.114887,-10.256483,-10.603811
43404,-11.167412,7.721885,-26.377846,8.03944,5.6036987,-10.5143385,6.5814424,8.035528,-18.390945,-9.409923,10.019346,7.7261014,4.8478413,-3.1741827,-5.7800765,-8.884079,-5.0776024,-3.7993023,3.2131188,25.1698,-30.726555,6.6917133,45.1446,14.62088,27.19982,26.215155,16.661682,-3.9373543,23.385986,-30.846125,-9.293691,9.868519,-4.965965,-8.308687,-14.674036,-19.049002,-9.009456
43403,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43402,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43401,-15.582631,13.963802,-11.419788,4.446413,2.7670214,-8.364246,2.5198026,7.4691534,-27.228334,-11.399573,11.843281,6.6468043,3.460755,-5.4440985,-4.9438434,-16.784416,-4.884892,-5.2161326,7.8276143,15.369706,-14.016143,14.258083,29.701223,3.8647578,12.30623,15.078731,4.3285227,-4.4126596,10.867942,-8.006576,-2.7586372,4.7010813,-7.056919,-16.102982,-8.606447,-9.891024,-12.710731
43400,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43399,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43397,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43396,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43395,-21.153938,14.383966,-9.426919,5.764253,5.7438083,-8.864119,6.0586443,9.238012,-33.153458,-10.232846,15.037953,3.807057,3.4935122,-6.2831655,-6.1410046,-16.538422,-5.1633053,-8.011407,10.044321,21.906992,-13.69969,21.042807,34.363506,4.7850566,12.711396,13.4135275,6.0147433,-4.3045154,19.981098,-8.788291,-1.7417265,5.098642,-5.4884944,-29.259592,-7.575294,-12.838059,-10.764774
43394,-12.50221,9.451185,-27.77069,5.4062047,12.585123,-13.945942,7.531218,15.47923,-22.10297,-10.418335,12.2934475,7.1815076,6.0010304,-5.1181536,-7.631679,-11.30493,-4.3590374,-7.9450097,7.5589995,22.493103,-38.46953,10.348606,45.602077,17.96645,26.095684,33.283283,7.984201,-5.563327,16.094809,-8.420543,-4.447226,13.525782,-4.8095107,-9.191919,-27.79358,-16.840082,-16.633083
43393,-13.832278,11.051586,-2.8557475,9.061515,11.095765,-6.654003,4.5756617,11.548339,-25.836926,-5.8578005,13.250293,2.5829856,2.3920689,-2.4347658,-3.315065,-6.7010837,-4.0547447,-34.94326,6.973207,32.144207,-7.3713403,16.635849,39.546906,6.1119933,15.692831,8.828276,8.71012,-1.4187438,13.767372,-6.2689,-1.2143744,3.951669,-6.3562956,-30.65381,-5.999393,-10.23449,-8.093526
43390,-12.949831,8.891464,-7.845437,10.430855,4.421299,-7.1365304,3.6151729,8.301993,-31.756172,-8.069249,20.370895,4.1418934,3.4643095,-5.4819574,-5.937908,-13.481634,-7.5547967,-10.218825,10.466814,19.9634,-12.450058,13.776314,40.053284,6.753826,19.33942,10.493098,8.575011,-3.176151,13.472901,-13.582511,0.17548881,6.6525693,-13.478545,-25.17914,-8.4746685,-17.023624,-12.850596
43389,-19.533213,5.7681828,-4.459669,3.2332869,17.280197,-10.30987,8.063047,23.229616,-19.52978,-6.5842347,7.584682,2.3193145,5.368428,-4.83767,-24.424126,-12.757671,-11.927152,-7.273375,10.082324,12.882329,-6.66792,10.954693,25.659863,4.72751,8.104936,7.6160173,2.4565866,-9.266478,10.60241,-5.0642014,-2.592589,8.898812,-8.635118,-9.222419,-6.181798,-6.1857953,-6.1676884
43388,-2.4260464,1.0701368,-1.3835249,0.68397814,1.5548453,-1.4818473,0.98221403,1.9390857,-3.364284,-1.2558742,1.1159382,1.264328,0.7115441,-0.64237547,-1.9272118,-1.8057929,-1.1218745,-0.62862587,1.3829026,1.4725986,-1.3429718,1.535889,3.8771071,0.5558457,1.2756159,1.489388,0.523998,-0.65672207,1.2077118,-1.0872579,-0.38557646,0.62559634,-1.1373359,-1.5954844,-1.0001156,-1.1841263,-1.5173849
43386,-13.2875805,10.257654,-10.786827,6.129231,2.8875005,-5.1577578,3.9945362,5.6521344,-16.729652,-6.7576675,12.987162,2.8075535,2.107077,-4.577294,-4.841844,-13.930381,-2.0163622,-11.329719,4.5210795,25.070473,-12.43577,8.275412,31.902767,3.4742222,9.673472,11.672092,7.9612436,-1.329041,14.342344,-9.121776,-2.4403198,5.3661456,-4.350248,-27.574724,-4.872302,-12.117772,-7.747464
